crop,microzone,soil_type,season,nitrogen,phosphorus,potassium,ph,organic_carbon,temperature_avg,temperature_min,temperature_max,humidity_avg,rainfall,rainfall_probability,forecast_rainfall,historical_seasonal_rainfall,wind_speed
wheat,well_irrigated,deep_black_vertisol,rabi,128.1,43.8,49.7,7.76,0.51,22.99,15.22,29.39,57.1,463.32,34.5,51.8,456.2,11.6
wheat,well_irrigated,medium_clay_loam,rabi,117.2,51.3,31.7,7.84,0.41,21.46,12.82,27.85,37.55,389.59,29.3,19.1,404.5,10.5
wheat,canal_command,deep_black_vertisol,rabi,99.7,58.0,36.5,7.85,0.49,17.3,8.79,24.5,42.13,508.96,41.0,29.3,526.5,11.5
wheat,well_irrigated,deep_black_vertisol,rabi,114.8,46.1,43.0,7.73,0.61,16.6,8.8,21.71,52.4,513.27,41.5,50.6,489.3,7.4
wheat,well_irrigated,medium_clay_loam,rabi,125.0,58.2,44.2,7.57,0.63,17.5,11.67,23.95,51.25,496.49,30.3,52.2,543.1,7.1
wheat,well_irrigated,medium_clay_loam,rabi,118.0,44.5,33.4,7.9,0.52,17.21,9.46,25.78,50.81,409.05,29.9,36.1,389.3,9.9
wheat,canal_command,deep_black_vertisol,rabi,82.1,40.8,35.6,7.67,0.54,19.45,12.81,25.46,45.02,373.59,22.1,23.9,429.1,6.9
wheat,well_irrigated,deep_black_vertisol,rabi,126.8,49.8,38.8,7.86,0.42,16.64,7.75,23.66,36.11,358.05,26.4,19.0,393.5,13.3
wheat,well_irrigated,medium_clay_loam,rabi,101.0,57.1,37.1,7.74,0.62,22.18,15.65,28.33,42.14,409.26,34.9,30.0,364.2,9.9
wheat,canal_command,deep_black_vertisol,rabi,97.1,54.1,41.9,7.64,0.58,21.64,14.92,27.13,48.25,414.85,31.0,37.4,413.6,7.1
wheat,canal_command,medium_clay_loam,rabi,82.8,55.6,34.9,7.47,0.64,19.16,14.04,25.52,49.61,405.86,30.8,30.7,357.9,6.2
wheat,well_irrigated,deep_black_vertisol,rabi,111.0,40.9,35.8,7.59,0.54,17.66,11.51,26.6,36.05,518.14,38.6,26.7,461.4,6.4
wheat,canal_command,deep_black_vertisol,rabi,128.7,49.5,41.3,7.79,0.59,21.19,14.84,26.64,42.04,385.75,21.5,16.2,436.2,7.1
wheat,canal_command,medium_clay_loam,rabi,82.5,44.3,32.8,7.5,0.45,23.51,18.18,29.36,37.02,516.67,36.5,28.5,473.5,13.3
wheat,well_irrigated,deep_black_vertisol,rabi,118.4,46.6,36.2,7.72,0.46,20.26,13.71,25.4,45.07,506.32,44.7,33.3,440.4,8.3
wheat,well_irrigated,medium_clay_loam,rabi,122.5,48.8,34.8,7.97,0.59,20.1,13.88,25.99,52.89,438.7,33.0,46.4,497.5,10.2
wheat,well_irrigated,medium_clay_loam,rabi,111.6,54.2,47.8,7.83,0.64,23.64,17.74,31.54,48.26,386.48,25.8,18.0,420.7,7.6
wheat,well_irrigated,medium_clay_loam,rabi,122.8,55.2,43.5,7.5,0.51,18.71,12.77,27.04,50.55,356.36,25.9,30.5,303.7,12.6
wheat,canal_command,medium_clay_loam,rabi,113.0,56.3,33.3,7.48,0.46,23.64,18.37,30.36,56.78,480.81,32.5,56.6,464.5,12.6
wheat,well_irrigated,medium_clay_loam,rabi,81.5,43.8,41.2,7.41,0.58,15.34,9.3,23.12,41.39,473.89,33.2,53.1,410.1,14.0
wheat,canal_command,deep_black_vertisol,rabi,81.2,44.4,49.8,7.55,0.61,18.38,10.02,27.25,45.89,445.09,37.8,51.1,412.6,11.0
wheat,well_irrigated,medium_clay_loam,rabi,96.2,45.4,31.7,7.73,0.62,18.16,10.95,25.73,45.37,503.57,34.8,39.6,535.2,8.9
wheat,well_irrigated,medium_clay_loam,rabi,127.6,60.4,47.4,7.68,0.48,21.32,14.56,27.47,38.81,439.74,31.2,37.6,389.2,10.8
wheat,canal_command,deep_black_vertisol,rabi,88.4,56.6,38.6,7.89,0.59,21.52,13.72,28.76,36.53,461.43,25.5,52.8,426.7,9.7
wheat,canal_command,medium_clay_loam,rabi,128.2,60.3,30.3,7.93,0.46,21.35,14.14,28.5,52.95,385.22,26.6,35.5,361.0,7.3
wheat,canal_command,deep_black_vertisol,rabi,102.6,42.8,43.7,7.51,0.44,18.81,9.95,25.45,43.68,425.57,34.0,22.4,385.5,6.1
wheat,canal_command,medium_clay_loam,rabi,115.3,43.8,37.9,7.34,0.51,22.0,14.79,29.59,43.17,377.44,28.5,39.9,392.9,6.1
wheat,canal_command,deep_black_vertisol,rabi,100.9,60.0,40.8,7.51,0.47,16.96,8.66,24.29,52.73,496.22,34.3,38.2,427.0,13.9
wheat,well_irrigated,medium_clay_loam,rabi,124.2,57.2,35.4,7.39,0.5,22.5,16.11,27.64,41.86,518.29,36.6,58.1,561.0,11.4
wheat,canal_command,medium_clay_loam,rabi,87.4,48.7,41.7,7.91,0.47,16.09,8.86,21.8,50.26,394.8,35.8,33.0,364.6,7.8
wheat,canal_command,medium_clay_loam,rabi,85.5,41.0,42.1,7.39,0.53,23.57,15.77,31.04,49.37,380.52,21.9,25.6,432.2,9.5
wheat,well_irrigated,deep_black_vertisol,rabi,103.6,63.5,45.8,7.98,0.55,18.0,9.7,24.17,39.12,470.07,39.7,55.7,452.4,11.1
wheat,canal_command,deep_black_vertisol,rabi,122.6,47.9,42.0,7.57,0.5,21.59,15.15,29.36,35.36,405.19,33.0,40.5,382.6,8.6
wheat,canal_command,deep_black_vertisol,rabi,114.4,56.5,42.1,7.59,0.49,20.08,14.83,28.58,55.63,408.89,30.1,40.6,357.7,10.5
wheat,canal_command,deep_black_vertisol,rabi,124.2,53.8,42.3,7.94,0.58,21.26,13.92,28.79,55.09,516.47,39.8,49.9,460.0,12.4
wheat,well_irrigated,medium_clay_loam,rabi,116.8,59.3,34.6,7.93,0.42,17.28,9.63,24.98,42.83,469.26,34.1,23.0,494.9,9.1
wheat,well_irrigated,deep_black_vertisol,rabi,119.8,61.5,46.9,7.52,0.53,20.85,14.56,26.02,47.39,352.18,28.0,36.5,319.6,13.6
chickpea,rainfed_scarcity,medium_clay_loam,rabi,34.7,49.3,30.7,7.6,0.52,23.04,17.95,29.22,48.95,369.66,21.3,41.1,399.1,6.8
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,18.3,40.3,27.4,7.57,0.41,25.86,18.99,33.85,39.44,241.88,21.4,22.6,242.4,9.3
chickpea,well_irrigated,medium_clay_loam,rabi,23.7,47.8,33.3,7.57,0.4,16.98,8.8,25.28,35.83,290.21,21.2,31.9,281.0,12.0
chickpea,well_irrigated,deep_black_vertisol,rabi,15.1,48.3,22.6,8.05,0.39,19.82,14.72,27.88,57.88,273.29,22.6,13.6,269.8,9.4
chickpea,well_irrigated,medium_clay_loam,rabi,25.5,58.4,26.1,7.42,0.42,22.39,15.03,27.93,56.12,306.53,24.9,22.3,296.0,7.3
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,15.2,48.5,21.1,7.98,0.46,19.65,13.58,27.01,38.79,274.47,19.5,24.3,264.0,8.3
chickpea,rainfed_scarcity,medium_clay_loam,rabi,28.0,63.9,30.3,7.56,0.5,25.5,18.5,32.14,36.95,364.93,27.6,39.3,354.7,8.0
chickpea,well_irrigated,medium_clay_loam,rabi,31.7,51.4,26.8,7.68,0.54,23.26,14.55,29.14,42.76,249.93,15.8,27.5,236.9,10.0
chickpea,rainfed_scarcity,medium_clay_loam,rabi,16.4,51.2,18.3,7.51,0.51,19.84,12.4,26.85,52.96,261.86,14.3,13.1,234.3,13.4
chickpea,well_irrigated,medium_clay_loam,rabi,26.8,49.5,21.7,7.97,0.52,21.81,14.71,30.08,53.73,296.05,25.5,30.0,266.6,6.7
chickpea,well_irrigated,deep_black_vertisol,rabi,31.9,54.5,32.8,7.64,0.54,19.54,11.64,25.74,35.03,293.16,22.1,16.7,255.8,11.9
chickpea,rainfed_scarcity,medium_clay_loam,rabi,34.0,47.8,26.6,8.06,0.48,22.73,17.02,29.7,44.18,305.93,18.2,23.5,265.8,12.4
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,25.9,63.1,26.4,7.26,0.46,21.76,15.9,28.64,46.49,327.2,18.6,24.8,290.2,8.1
chickpea,rainfed_scarcity,medium_clay_loam,rabi,21.4,46.9,23.1,8.07,0.45,21.53,12.77,30.22,57.1,253.72,20.9,26.6,279.3,11.1
chickpea,well_irrigated,deep_black_vertisol,rabi,15.3,64.3,24.4,7.55,0.43,20.24,14.27,26.55,59.63,291.54,22.2,19.2,293.6,10.2
chickpea,well_irrigated,medium_clay_loam,rabi,17.6,57.4,33.3,7.85,0.36,20.03,15.02,27.07,39.83,361.54,31.9,14.5,356.2,6.8
chickpea,well_irrigated,deep_black_vertisol,rabi,29.8,63.0,15.8,7.56,0.55,23.33,14.51,28.98,40.53,261.67,16.5,21.4,243.6,8.4
chickpea,rainfed_scarcity,medium_clay_loam,rabi,15.1,45.6,27.1,7.29,0.44,20.36,11.95,27.86,50.99,373.25,30.1,34.4,375.7,13.9
chickpea,well_irrigated,deep_black_vertisol,rabi,22.6,64.7,29.1,7.46,0.36,16.45,10.63,22.38,45.38,270.08,17.9,21.0,301.6,11.0
chickpea,rainfed_scarcity,medium_clay_loam,rabi,23.3,54.5,20.1,7.52,0.39,21.72,13.93,29.41,41.37,349.15,24.0,18.2,333.4,8.0
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,17.8,56.2,32.3,7.46,0.44,18.28,11.84,23.37,58.84,298.22,23.6,32.5,317.5,12.3
chickpea,rainfed_scarcity,medium_clay_loam,rabi,18.3,51.9,27.4,7.74,0.52,18.16,12.45,24.17,57.29,371.74,26.5,29.8,383.5,10.6
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,18.4,57.2,24.0,7.67,0.36,23.65,15.3,31.12,53.72,313.18,28.7,24.3,330.1,10.9
chickpea,well_irrigated,medium_clay_loam,rabi,29.0,59.6,25.3,7.93,0.45,25.57,17.56,31.25,55.74,317.22,21.9,30.9,277.7,13.9
chickpea,well_irrigated,medium_clay_loam,rabi,25.3,61.0,29.6,7.53,0.48,21.77,16.26,27.71,43.53,267.37,16.0,15.1,265.4,7.2
chickpea,well_irrigated,medium_clay_loam,rabi,19.2,55.2,29.5,7.54,0.47,21.02,15.24,28.94,55.04,330.83,20.7,37.8,326.4,8.6
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,23.2,57.3,31.9,7.52,0.4,22.26,13.58,28.0,55.08,306.73,13.5,29.4,343.6,12.4
chickpea,well_irrigated,medium_clay_loam,rabi,24.2,45.7,18.7,7.9,0.39,23.93,17.22,32.91,39.93,253.02,19.4,27.0,248.3,6.6
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,32.5,61.9,31.1,7.42,0.42,23.45,16.49,29.06,41.07,376.16,27.5,37.6,394.3,7.2
chickpea,well_irrigated,medium_clay_loam,rabi,22.1,58.9,21.5,7.91,0.49,21.78,15.3,27.6,52.76,252.79,26.0,29.9,224.7,13.8
chickpea,well_irrigated,deep_black_vertisol,rabi,23.3,64.1,23.0,7.53,0.49,17.79,11.33,23.95,50.04,262.79,19.9,24.9,229.3,10.4
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,16.9,55.0,20.6,7.46,0.37,19.1,12.08,26.44,36.67,331.2,29.5,27.5,364.3,9.9
chickpea,rainfed_scarcity,medium_clay_loam,rabi,18.5,53.8,33.9,7.67,0.52,23.57,16.5,31.16,45.17,314.29,20.8,15.1,341.5,10.1
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,34.0,50.7,16.6,7.31,0.5,16.68,8.05,22.8,57.47,348.29,32.6,19.9,358.3,13.0
chickpea,rainfed_scarcity,medium_clay_loam,rabi,19.0,47.7,29.8,7.22,0.53,16.71,10.2,22.03,54.22,259.78,22.1,16.4,256.2,13.1
chickpea,rainfed_scarcity,medium_clay_loam,rabi,31.6,50.5,32.8,7.31,0.49,19.48,14.08,26.03,57.01,377.27,28.5,41.8,378.4,9.1
chickpea,rainfed_scarcity,medium_clay_loam,rabi,15.9,53.9,16.4,7.44,0.46,24.07,16.83,32.82,55.26,261.87,21.5,31.2,282.6,9.1
chickpea,well_irrigated,medium_clay_loam,rabi,30.1,46.8,20.7,7.79,0.52,25.7,19.33,33.88,56.29,327.24,25.3,29.3,335.5,8.8
chickpea,rainfed_scarcity,medium_clay_loam,rabi,27.4,61.2,18.4,7.53,0.47,18.83,9.92,24.89,46.74,362.83,28.3,15.4,406.7,6.6
chickpea,rainfed_scarcity,medium_clay_loam,rabi,25.3,41.2,16.4,8.0,0.5,17.97,10.49,26.15,57.24,305.56,28.0,24.6,322.8,13.2
chickpea,rainfed_scarcity,medium_clay_loam,rabi,19.7,44.2,21.8,7.35,0.41,23.43,16.52,29.93,44.22,267.23,16.1,31.5,262.7,9.6
chickpea,well_irrigated,deep_black_vertisol,rabi,17.7,59.2,27.4,7.94,0.47,25.63,18.12,33.77,56.94,340.04,26.9,21.0,376.2,10.2
chickpea,well_irrigated,medium_clay_loam,rabi,27.4,42.0,24.9,7.83,0.47,20.49,14.59,26.72,52.52,271.39,22.0,12.2,239.5,11.0
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,25.5,41.0,31.5,7.65,0.42,19.19,10.74,24.98,39.01,269.84,20.5,28.3,256.2,11.0
chickpea,rainfed_scarcity,medium_clay_loam,rabi,19.2,55.5,19.9,7.99,0.37,16.32,10.97,24.71,51.28,374.08,29.3,31.1,384.3,8.7
chickpea,well_irrigated,deep_black_vertisol,rabi,15.1,40.9,28.3,7.67,0.51,19.0,10.74,25.71,37.42,376.91,22.6,34.1,396.2,10.1
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,30.0,61.8,22.7,7.79,0.5,17.9,11.57,23.34,50.06,352.13,27.2,37.6,331.3,10.9
chickpea,rainfed_scarcity,medium_clay_loam,rabi,30.7,40.5,19.8,7.69,0.49,24.81,17.24,31.33,39.62,346.41,20.8,33.1,313.3,7.7
chickpea,well_irrigated,deep_black_vertisol,rabi,20.0,47.1,27.9,7.34,0.54,21.54,14.58,28.28,49.17,243.14,16.2,21.2,238.6,13.9
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,33.5,40.3,26.6,8.07,0.4,18.54,13.54,23.81,36.12,355.17,26.9,34.9,339.5,12.7
chickpea,rainfed_scarcity,medium_clay_loam,rabi,25.8,47.6,23.7,7.26,0.54,22.19,14.27,29.9,51.69,242.42,17.8,15.3,244.7,10.2
chickpea,well_irrigated,medium_clay_loam,rabi,24.5,56.1,25.0,7.77,0.38,16.39,10.84,22.53,41.33,326.12,26.7,14.1,280.6,9.6
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,22.1,40.2,24.9,7.52,0.46,23.21,17.2,28.84,41.95,240.25,14.8,28.7,216.3,7.0
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,29.1,48.1,21.6,7.71,0.52,19.86,14.62,26.36,40.18,371.49,30.8,16.4,348.4,11.6
chickpea,well_irrigated,medium_clay_loam,rabi,31.6,62.7,17.2,7.6,0.54,17.45,11.28,23.67,35.75,245.08,11.3,17.2,260.9,13.6
chickpea,well_irrigated,deep_black_vertisol,rabi,19.6,42.5,29.6,7.36,0.36,20.27,15.11,29.13,50.68,261.38,22.2,22.4,250.1,7.4
chickpea,well_irrigated,medium_clay_loam,rabi,25.9,50.8,34.3,7.55,0.43,22.66,14.42,30.16,52.47,292.21,24.3,16.9,248.5,9.8
chickpea,rainfed_scarcity,medium_clay_loam,rabi,21.1,44.9,20.4,7.5,0.44,16.69,11.48,22.87,42.39,256.47,15.2,16.1,220.0,9.2
chickpea,well_irrigated,medium_clay_loam,rabi,32.7,45.2,18.3,7.69,0.48,25.58,19.07,33.05,56.95,302.99,18.8,12.5,325.9,7.0
chickpea,well_irrigated,medium_clay_loam,rabi,15.0,61.8,23.9,7.41,0.4,18.41,12.63,26.77,39.26,318.66,22.6,37.0,328.5,6.6
chickpea,rainfed_scarcity,medium_clay_loam,rabi,23.0,60.3,32.1,7.83,0.37,16.16,10.49,21.63,53.13,317.98,21.2,18.0,308.5,10.2
chickpea,well_irrigated,deep_black_vertisol,rabi,20.1,57.5,24.8,8.0,0.4,20.51,15.12,26.85,47.67,342.58,23.8,19.7,356.1,7.6
chickpea,well_irrigated,deep_black_vertisol,rabi,24.6,60.9,25.0,7.79,0.48,24.04,16.48,29.3,43.55,378.5,33.0,32.9,364.0,7.6
chickpea,well_irrigated,deep_black_vertisol,rabi,22.2,44.6,34.2,7.84,0.5,20.36,14.92,26.43,41.49,308.15,24.3,23.0,307.8,9.7
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,21.0,55.4,19.8,7.62,0.39,21.58,15.52,26.73,55.38,257.96,8.8,25.3,265.4,8.9
chickpea,well_irrigated,deep_black_vertisol,rabi,16.0,59.2,22.1,8.0,0.43,23.18,14.42,30.78,45.34,319.44,20.4,27.7,285.6,10.3
chickpea,rainfed_scarcity,medium_clay_loam,rabi,17.9,40.4,27.5,7.31,0.5,24.66,15.88,32.32,47.05,289.32,19.6,28.2,264.8,9.9
chickpea,well_irrigated,deep_black_vertisol,rabi,30.0,44.4,19.9,7.22,0.49,22.18,14.4,28.04,52.18,323.49,19.9,24.3,330.1,8.9
chickpea,rainfed_scarcity,medium_clay_loam,rabi,27.8,44.5,25.8,7.61,0.44,20.69,12.17,28.97,50.74,340.31,25.1,22.3,303.5,6.3
chickpea,well_irrigated,deep_black_vertisol,rabi,15.9,44.0,15.6,7.86,0.4,19.69,11.4,25.15,55.89,329.54,31.5,16.3,289.2,8.7
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,17.8,46.7,16.1,7.74,0.38,23.57,17.69,31.76,39.75,340.99,23.6,27.1,305.1,8.7
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,17.8,50.9,17.2,7.4,0.47,25.77,18.97,33.52,48.49,309.77,23.6,16.0,345.4,6.5
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,27.3,53.2,22.6,7.55,0.46,17.41,10.86,24.2,59.63,289.2,23.2,18.9,289.6,11.2
chickpea,rainfed_scarcity,medium_clay_loam,rabi,29.1,41.8,30.1,7.69,0.41,24.63,15.68,30.64,55.16,345.02,28.4,40.2,343.6,12.0
chickpea,well_irrigated,deep_black_vertisol,rabi,31.5,52.0,24.6,7.49,0.51,22.86,16.06,29.54,36.81,240.91,23.4,20.1,272.5,10.2
chickpea,well_irrigated,deep_black_vertisol,rabi,34.8,47.4,27.8,7.65,0.42,17.39,11.85,25.24,44.44,374.58,26.6,44.5,341.5,8.6
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,21.3,62.1,25.4,7.32,0.39,19.11,11.75,25.44,53.68,326.28,16.1,39.1,312.1,13.0
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,31.2,42.2,22.7,7.28,0.38,16.05,11.01,22.57,55.23,322.18,24.2,26.3,353.1,11.1
chickpea,well_irrigated,deep_black_vertisol,rabi,32.0,60.3,18.7,7.73,0.47,21.28,14.36,26.64,37.55,366.32,23.9,32.5,356.1,11.0
chickpea,well_irrigated,medium_clay_loam,rabi,16.2,43.5,22.9,7.83,0.36,19.35,11.57,27.51,39.76,342.41,21.8,38.5,372.1,13.6
chickpea,well_irrigated,medium_clay_loam,rabi,19.7,55.8,27.9,7.57,0.45,22.94,14.13,29.12,41.16,324.25,21.0,25.7,336.0,7.0
chickpea,well_irrigated,medium_clay_loam,rabi,19.1,48.4,22.4,7.81,0.46,19.82,13.02,24.87,54.26,245.74,19.1,20.5,247.8,12.6
chickpea,rainfed_scarcity,medium_clay_loam,rabi,32.2,63.6,25.9,7.34,0.53,16.41,8.18,24.13,57.62,365.64,23.6,16.9,360.0,6.4
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,29.6,64.2,26.4,7.41,0.52,24.53,16.6,31.99,56.69,262.86,20.8,30.4,292.2,13.5
chickpea,well_irrigated,medium_clay_loam,rabi,32.2,52.4,26.9,7.96,0.36,19.63,11.37,27.89,56.22,263.69,21.3,15.7,282.5,11.6
chickpea,well_irrigated,medium_clay_loam,rabi,34.7,54.5,27.7,7.53,0.5,20.95,15.88,28.38,55.76,273.15,18.6,24.2,299.2,7.8
chickpea,well_irrigated,deep_black_vertisol,rabi,33.6,63.2,19.0,7.44,0.49,25.52,17.68,32.3,39.23,304.54,23.3,15.4,300.2,10.9
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,16.0,61.4,19.1,7.72,0.38,18.63,12.18,24.2,36.15,362.8,18.9,16.3,396.0,6.1
chickpea,well_irrigated,deep_black_vertisol,rabi,29.5,43.7,19.7,7.72,0.55,16.73,10.13,21.91,39.98,367.05,26.5,40.0,371.2,6.8
chickpea,well_irrigated,medium_clay_loam,rabi,18.0,59.1,28.6,7.69,0.51,22.48,13.97,29.01,49.75,361.88,28.3,28.5,411.9,7.7
chickpea,well_irrigated,medium_clay_loam,rabi,20.1,48.8,32.7,8.06,0.54,22.99,15.95,28.72,38.08,248.37,19.4,21.2,285.5,6.1
chickpea,rainfed_scarcity,medium_clay_loam,rabi,28.1,51.6,18.0,7.66,0.38,19.98,11.21,26.35,38.82,321.54,25.1,17.8,292.3,10.8
chickpea,well_irrigated,medium_clay_loam,rabi,19.9,61.0,24.4,7.59,0.41,23.74,15.22,29.78,37.38,259.17,15.2,17.4,260.3,12.3
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,27.8,44.4,18.2,7.57,0.37,23.56,16.95,29.93,47.73,339.25,24.7,35.3,352.4,10.6
chickpea,well_irrigated,deep_black_vertisol,rabi,28.9,44.8,16.0,8.01,0.54,23.27,15.37,29.35,48.56,378.91,24.1,29.8,368.1,12.8
chickpea,well_irrigated,deep_black_vertisol,rabi,27.5,40.3,30.3,7.87,0.52,24.41,17.15,32.53,47.31,373.21,23.7,42.3,346.2,7.5
chickpea,well_irrigated,medium_clay_loam,rabi,23.8,55.4,19.6,7.7,0.51,18.57,11.25,24.93,48.24,333.37,25.1,35.3,355.9,8.8
chickpea,rainfed_scarcity,medium_clay_loam,rabi,18.5,45.6,24.7,7.97,0.39,25.71,20.2,31.41,39.18,322.04,24.6,19.5,327.2,13.3
chickpea,well_irrigated,deep_black_vertisol,rabi,27.6,43.1,24.8,7.79,0.47,17.4,11.75,25.09,55.22,367.13,27.2,24.4,315.2,12.5
chickpea,well_irrigated,deep_black_vertisol,rabi,28.0,60.4,20.3,7.66,0.48,21.52,15.42,29.7,39.33,366.7,29.0,25.4,353.1,13.6
chickpea,well_irrigated,medium_clay_loam,rabi,24.1,40.7,33.4,7.59,0.39,21.56,15.68,27.38,48.64,294.75,28.4,32.5,306.2,10.6
chickpea,well_irrigated,deep_black_vertisol,rabi,24.4,60.2,33.5,7.41,0.46,17.59,10.6,22.95,58.54,329.33,30.2,39.5,298.0,12.8
chickpea,well_irrigated,deep_black_vertisol,rabi,32.7,54.4,27.8,7.57,0.48,19.96,13.05,25.37,35.2,247.72,17.0,13.0,268.6,7.5
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,30.8,63.0,17.4,7.35,0.42,25.15,17.05,31.45,37.19,326.29,24.3,26.9,369.5,8.1
chickpea,well_irrigated,deep_black_vertisol,rabi,33.5,49.8,27.7,8.0,0.47,22.15,14.28,30.68,37.2,287.16,20.9,17.0,247.2,9.2
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,28.9,50.7,25.3,8.03,0.37,16.71,8.3,24.81,41.59,285.39,22.9,26.2,247.8,8.5
chickpea,well_irrigated,medium_clay_loam,rabi,17.7,60.5,22.6,7.67,0.36,16.58,8.88,24.65,52.75,343.18,22.0,16.4,369.7,6.8
chickpea,well_irrigated,medium_clay_loam,rabi,29.3,60.1,34.8,7.32,0.54,22.01,13.76,29.61,49.25,338.51,27.6,38.6,299.4,8.6
chickpea,well_irrigated,medium_clay_loam,rabi,15.6,46.8,19.4,7.24,0.45,20.69,15.38,26.73,58.83,255.5,15.4,19.5,229.2,8.4
chickpea,well_irrigated,medium_clay_loam,rabi,30.0,44.5,15.9,7.27,0.48,17.36,10.38,22.97,39.25,240.61,23.7,11.4,233.0,8.6
chickpea,well_irrigated,deep_black_vertisol,rabi,22.4,57.6,29.8,7.83,0.54,18.37,12.62,25.81,49.87,311.41,26.3,20.8,355.1,6.0
chickpea,well_irrigated,deep_black_vertisol,rabi,17.8,50.0,24.9,7.77,0.45,21.37,16.27,27.38,42.77,378.19,28.7,42.3,356.0,8.4
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,20.0,46.8,34.6,7.81,0.54,24.35,17.04,32.05,50.62,333.28,31.6,14.3,331.6,8.1
chickpea,well_irrigated,deep_black_vertisol,rabi,24.8,53.8,19.0,7.91,0.42,25.57,16.59,34.23,37.12,286.65,15.0,29.9,322.0,13.6
chickpea,well_irrigated,deep_black_vertisol,rabi,24.6,42.7,31.8,7.87,0.36,18.09,10.87,25.83,38.44,274.28,24.5,28.4,262.5,7.5
chickpea,rainfed_scarcity,medium_clay_loam,rabi,34.6,57.5,23.3,7.84,0.53,17.29,11.23,25.96,58.66,307.78,26.7,19.3,307.7,9.0
chickpea,well_irrigated,deep_black_vertisol,rabi,18.0,50.5,33.2,7.51,0.5,19.89,11.67,28.82,44.7,358.31,26.7,28.3,337.2,13.9
chickpea,well_irrigated,medium_clay_loam,rabi,24.8,45.0,29.2,7.68,0.53,24.11,17.82,31.13,53.76,267.05,21.2,28.9,238.0,6.3
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,33.3,51.5,31.1,7.53,0.52,24.25,18.93,31.58,51.0,240.12,19.9,13.3,248.1,13.8
chickpea,well_irrigated,deep_black_vertisol,rabi,26.7,59.7,29.6,7.41,0.44,17.49,12.32,22.74,58.56,377.84,18.2,25.2,334.1,6.8
chickpea,well_irrigated,medium_clay_loam,rabi,24.9,55.5,25.8,7.84,0.41,17.37,12.3,24.16,57.7,282.74,18.6,28.3,303.2,7.6
chickpea,well_irrigated,medium_clay_loam,rabi,28.5,56.0,34.3,8.07,0.43,21.9,16.33,27.16,45.82,336.58,32.1,25.0,368.7,10.5
chickpea,well_irrigated,deep_black_vertisol,rabi,29.6,41.9,30.9,8.03,0.36,20.02,11.06,27.41,47.84,264.84,15.7,20.4,238.2,10.5
chickpea,well_irrigated,deep_black_vertisol,rabi,34.5,51.7,27.6,7.59,0.38,25.71,20.19,31.15,46.48,332.24,24.2,18.4,364.0,8.8
chickpea,well_irrigated,deep_black_vertisol,rabi,18.9,49.1,19.3,7.67,0.48,24.0,18.09,29.66,35.49,271.93,16.7,23.5,262.4,6.2
chickpea,rainfed_scarcity,medium_clay_loam,rabi,23.0,45.2,28.6,7.53,0.38,19.5,13.6,27.68,59.58,243.57,16.6,14.9,211.9,11.5
chickpea,rainfed_scarcity,medium_clay_loam,rabi,32.6,48.8,34.9,7.6,0.39,23.77,15.07,32.03,53.63,286.86,20.5,33.4,306.0,6.5
chickpea,well_irrigated,medium_clay_loam,rabi,20.5,57.1,32.2,7.63,0.44,23.19,15.95,32.17,45.63,264.63,14.3,15.6,269.5,9.8
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,34.0,61.5,18.1,7.36,0.45,23.73,17.85,28.97,48.64,336.82,25.4,15.0,307.2,8.0
chickpea,well_irrigated,medium_clay_loam,rabi,23.1,60.5,26.5,7.4,0.36,21.53,16.0,27.9,47.75,366.52,23.0,34.3,313.1,6.7
chickpea,rainfed_scarcity,medium_clay_loam,rabi,26.0,60.3,25.6,7.52,0.4,16.85,9.71,25.41,47.87,343.47,18.1,16.7,334.9,8.4
chickpea,rainfed_scarcity,deep_black_vertisol,rabi,22.9,56.3,30.2,7.49,0.51,19.39,13.36,25.28,40.0,343.2,23.5,20.1,300.5,13.1
